OID_,CID,name,POINT_X,POINT_Y
1714,67,ltldk1714,-68.24276198,44.172909934000074
1715,67,ltldk1715,-68.24813614,44.173031741000045
1716,67,ltldk1716,-68.24278118,44.172296632000041
1717,67,ltldk1717,-68.24775274,44.176134317000049
1718,67,ltldk1718,-68.24747009,44.175648379000052
1719,67,ltldk1719,-68.24717622,44.173382622000076
1720,67,ltldk1720,-68.24354424,44.176335092000045
1721,67,ltldk1721,-68.2436989,44.172025130000065
1722,67,ltldk1722,-68.24547416,44.175254324000036
1723,67,ltldk1723,-68.24351566,44.174440600000025
1724,67,ltldk1724,-68.24812607,44.175426669000046
1725,67,ltldk1725,-68.2480616,44.173297942000033
1726,67,ltldk1726,-68.24329669,44.176216178000061
1727,67,ltldk1727,-68.24473898,44.176662637000049
1728,67,ltldk1728,-68.24541841,44.171817951000037
1729,67,ltldk1729,-68.24643165,44.175817226000049
1730,67,ltldk1730,-68.24263583,44.173870309000051
1731,67,ltldk1731,-68.24202607,44.173879181000075
1732,67,ltldk1732,-68.24432359,44.175422409000078
1733,67,ltldk1733,-68.24889954,44.175777874000062
1734,67,ltldk1734,-68.24605065,44.172411936000060
1735,67,ltldk1735,-68.24308125,44.172465415000033
1736,67,ltldk1736,-68.24657503,44.174067396000055
1737,67,ltldk1737,-68.24501732,44.173143254000081
1738,67,ltldk1738,-68.24824846,44.172799299000076
1739,67,ltldk1739,-68.24230882,44.174127955000074
1740,67,ltldk1740,-68.24122523,44.172765470000058
1741,67,ltldk1741,-68.24323758,44.172317283000041
1742,67,ltldk1742,-68.24272207,44.176801488000081
1743,67,ltldk1743,-68.24186408,44.172609459000057
1744,67,ltldk1744,-68.24409854,44.175611337000078
1745,67,ltldk1745,-68.24240758,44.173600019000048
1746,67,ltldk1746,-68.24205264,44.175431760000038
1747,67,ltldk1747,-68.24783669,44.173225981000030
1748,67,ltldk1748,-68.24000708,44.174362198000040
1749,67,ltldk1749,-68.24407885,44.172003962000076
1750,67,ltldk1750,-68.24693682,44.172635725000077
1751,67,ltldk1751,-68.24365491,44.173874085000080
1752,67,ltldk1752,-68.24211321,44.173134409000056
1753,67,ltldk1753,-68.24449942,44.176808014000073
1754,67,ltldk1754,-68.2443496,44.173511240000039
1755,67,ltldk1755,-68.24624659,44.176282873000048
1756,67,ltldk1756,-68.24299539,44.176039629000059
1757,67,ltldk1757,-68.24412229,44.173098733000074
1758,67,ltldk1758,-68.24811365,44.174133810000058
1759,67,ltldk1759,-68.24523973,44.171867547000033
1760,67,ltldk1760,-68.24537857,44.173625677000075
1761,67,ltldk1761,-68.24679381,44.176238210000065
1762,67,ltldk1762,-68.24403168,44.174367488000030
1763,67,ltldk1763,-68.24638967,44.173251729000071
1764,67,ltldk1764,-68.24697499,44.172767825000051
1765,67,ltldk1765,-68.24810336,44.174511314000029
1766,67,ltldk1766,-68.24250847,44.174895695000032
1767,67,ltldk1767,-68.24485151,44.175331438000057
1768,67,ltldk1768,-68.24852703,44.175171139000042
1769,67,ltldk1769,-68.24172627,44.175770007000040
1770,67,ltldk1770,-68.24405063,44.176274961000047
1771,67,ltldk1771,-68.24091122,44.174132676000056
1772,67,ltldk1772,-68.24420795,44.172628113000030
1773,67,ltldk1773,-68.24539722,44.174296170000048
1774,67,ltldk1774,-68.2437769,44.175432428000079
1775,67,ltldk1775,-68.24374689,44.172305837000067
1776,67,ltldk1776,-68.24706416,44.173489300000028
1777,67,ltldk1777,-68.24716335,44.173992648000080
1778,67,ltldk1778,-68.24450046,44.171747279000044
1779,67,ltldk1779,-68.2441094,44.174522444000047
1780,67,ltldk1780,-68.2452833,44.174719131000074
1781,67,ltldk1781,-68.24444221,44.176578331000030
1782,67,ltldk1782,-68.24800065,44.176258230000030
1783,67,ltldk1783,-68.24434831,44.173000777000027
1784,67,ltldk1784,-68.24783333,44.176057501000059
1785,67,ltldk1785,-68.24358268,44.174175325000078
1786,67,ltldk1786,-68.24303049,44.174765639000043
1787,67,ltldk1787,-68.24236091,44.175044921000051
1788,67,ltldk1788,-68.24771455,44.173309594000045
1789,67,ltldk1789,-68.24491467,44.175754848000054
1790,67,ltldk1790,-68.2474293,44.175090396000030
1791,67,ltldk1791,-68.24720796,44.174404157000026
1792,67,ltldk1792,-68.24623455,44.173729311000045
1793,67,ltldk1793,-68.24476251,44.175907838000057
1794,67,ltldk1794,-68.24607902,44.172719088000065
1795,67,ltldk1795,-68.2454882,44.172420674000080
1796,67,ltldk1796,-68.24451971,44.175205568000081
1797,67,ltldk1797,-68.24468816,44.171592170000054
1798,67,ltldk1798,-68.24698151,44.175379748000069
1799,67,ltldk1799,-68.24531504,44.174189735000027
1800,67,ltldk1800,-68.24785686,44.175896280000075
1801,67,ltldk1801,-68.2423899,44.173696499000073
1802,67,ltldk1802,-68.24790782,44.175996666000060
1803,67,ltldk1803,-68.24827425,44.173123895000060
1804,67,ltldk1804,-68.24212086,44.173299947000032
1805,67,ltldk1805,-68.24518449,44.174583480000081
1806,67,ltldk1806,-68.24332308,44.175173268000037
1807,67,ltldk1807,-68.24322449,44.172792293000043
1808,67,ltldk1808,-68.24349367,44.174690302000045
1809,67,ltldk1809,-68.24645382,44.175309853000044
1810,67,ltldk1810,-68.24313447,44.172075341000038
1811,67,ltldk1811,-68.24397845,44.175712606000047
1812,67,ltldk1812,-68.24407085,44.171638950000045
1813,67,ltldk1813,-68.24372828,44.174811892000037
1814,67,ltldk1814,-68.24673586,44.174190422000038
1815,67,ltldk1815,-68.24536915,44.175050689000045
1816,67,ltldk1816,-68.24337725,44.174873678000040
1817,67,ltldk1817,-68.24839251,44.175105691000056
1818,67,ltldk1818,-68.24144783,44.173679488000062
1819,67,ltldk1819,-68.24871216,44.174939629000050
1820,67,ltldk1820,-68.24266783,44.173055420000026
1821,67,ltldk1821,-68.24283192,44.173807446000069
1822,67,ltldk1822,-68.24295308,44.172315554000079
1823,67,ltldk1823,-68.24704333,44.173909200000026
1824,67,ltldk1824,-68.24244054,44.172983564000049
1825,67,ltldk1825,-68.2404309,44.174740913000051
1826,67,ltldk1826,-68.24266698,44.174870003000080
1827,67,ltldk1827,-68.24868761,44.175462755000069
1828,67,ltldk1828,-68.24449012,44.174370712000041
1829,67,ltldk1829,-68.24700237,44.173428162000050
1830,67,ltldk1830,-68.24721965,44.176024484000038
1831,67,ltldk1831,-68.24382322,44.171460004000039
1832,67,ltldk1832,-68.24723042,44.176178810000067
1833,67,ltldk1833,-68.24044282,44.175451725000073
1834,67,ltldk1834,-68.2449051,44.172733336000078
1835,67,ltldk1835,-68.24258878,44.176066633000062
1836,67,ltldk1836,-68.24111729,44.174682610000048
1837,67,ltldk1837,-68.24101736,44.175852656000075
1838,67,ltldk1838,-68.24482724,44.171927477000054
1839,67,ltldk1839,-68.24571368,44.175999557000068
1840,67,ltldk1840,-68.24700559,44.175295992000031
1841,67,ltldk1841,-68.2429885,44.171794267000053
1842,67,ltldk1842,-68.24433929,44.171074272000055
1843,67,ltldk1843,-68.24280832,44.174708495000061
1844,67,ltldk1844,-68.24574249,44.173716112000079
1845,67,ltldk1845,-68.24362558,44.171484874000043
1846,67,ltldk1846,-68.24161203,44.173596418000045
1847,67,ltldk1847,-68.24117189,44.174756116000026
1848,67,ltldk1848,-68.24755255,44.173292782000033
1849,67,ltldk1849,-68.24733274,44.173898837000081
1850,67,ltldk1850,-68.24212649,44.174269504000051
1851,67,ltldk1851,-68.242362,44.175870998000050
1852,67,ltldk1852,-68.24254154,44.175459132000071
1853,67,ltldk1853,-68.2422457,44.174728018000053
1854,67,ltldk1854,-68.24379852,44.172636946000068
1855,67,ltldk1855,-68.24441767,44.170621580000045
1856,67,ltldk1856,-68.24667116,44.174912849000066
1857,67,ltldk1857,-68.24818397,44.175770696000029
1858,67,ltldk1858,-68.2423661,44.176624092000054
1859,67,ltldk1859,-68.24255897,44.173297792000028
1860,67,ltldk1860,-68.24074187,44.174866095000027
1861,67,ltldk1861,-68.24189948,44.175886185000081
1862,67,ltldk1862,-68.24538819,44.175946346000046
1863,67,ltldk1863,-68.2474829,44.174273367000069
1864,67,ltldk1864,-68.24087776,44.174451619000081
1865,67,ltldk1865,-68.24684512,44.174060278000070
1866,67,ltldk1866,-68.24570183,44.175126786000078
1867,67,ltldk1867,-68.2431959,44.175316581000061
1868,67,ltldk1868,-68.24024753,44.173990284000070
1869,67,ltldk1869,-68.24264931,44.174411398000075
1870,67,ltldk1870,-68.24497352,44.176007634000030
1871,67,ltldk1871,-68.24377302,44.174427846000071
1872,67,ltldk1872,-68.24644213,44.174033120000047
1873,67,ltldk1873,-68.24125689,44.174189725000076
1874,67,ltldk1874,-68.24384784,44.172965162000025
1875,67,ltldk1875,-68.24223926,44.176256694000074
1876,67,ltldk1876,-68.24498671,44.174082512000041
1877,67,ltldk1877,-68.24310537,44.174504363000040
1878,67,ltldk1878,-68.24759627,44.176524239000059
1879,67,ltldk1879,-68.2411995,44.174083256000074
1880,67,ltldk1880,-68.24610699,44.174041920000036
1881,67,ltldk1881,-68.24096913,44.175683408000054
1882,67,ltldk1882,-68.24415581,44.171795686000053
1883,67,ltldk1883,-68.2457653,44.175316920000057
1884,67,ltldk1884,-68.24748313,44.174031346000049
1885,67,ltldk1885,-68.24370521,44.171876141000041
1886,67,ltldk1886,-68.24536839,44.170674631000054
1887,67,ltldk1887,-68.24294036,44.173648259000061
1888,67,ltldk1888,-68.24276158,44.175734048000038
1889,67,ltldk1889,-68.24325247,44.176324063000038
1890,67,ltldk1890,-68.24426307,44.170947553000076
1891,67,ltldk1891,-68.24823221,44.176262945000076
1892,67,ltldk1892,-68.24092158,44.173268293000035
1893,67,ltldk1893,-68.24653835,44.172590138000032
1894,67,ltldk1894,-68.24113026,44.173674392000066
1895,67,ltldk1895,-68.24315728,44.173455829000034
1896,67,ltldk1896,-68.24757943,44.173903420000045
1897,67,ltldk1897,-68.2427792,44.176695453000036
1898,67,ltldk1898,-68.24091814,44.173545877000038
1899,67,ltldk1899,-68.24494071,44.174773643000037
1900,67,ltldk1900,-68.24134369,44.174152681000066
1901,67,ltldk1901,-68.24676626,44.174532161000059
1902,67,ltldk1902,-68.24598741,44.175053409000043
1903,67,ltldk1903,-68.24726107,44.174704491000057
1904,67,ltldk1904,-68.24129885,44.175461640000037
1905,67,ltldk1905,-68.2469272,44.172416646000045
1906,67,ltldk1906,-68.24628324,44.175381407000032
1907,67,ltldk1907,-68.24852723,44.176405587000033
1908,67,ltldk1908,-68.24623885,44.176494117000061
1909,67,ltldk1909,-68.24846186,44.174789960000055
1910,67,ltldk1910,-68.2478883,44.175124253000035
1911,67,ltldk1911,-68.24559019,44.175737807000075
1912,67,ltldk1912,-68.24605152,44.173787283000081
1913,67,ltldk1913,-68.24419861,44.174367427000050
1914,67,ltldk1914,-68.24705778,44.174395200000049
1915,67,ltldk1915,-68.24150427,44.176040552000075
1916,67,ltldk1916,-68.24426841,44.176691082000048
1917,67,ltldk1917,-68.24152554,44.173110533000056
1918,67,ltldk1918,-68.24120057,44.175633978000064
1919,67,ltldk1919,-68.24600012,44.172136176000038
1920,67,ltldk1920,-68.24508837,44.174393332000079
1921,67,ltldk1921,-68.24849241,44.176298421000070
1922,67,ltldk1922,-68.24656044,44.173026958000037
1923,67,ltldk1923,-68.24529312,44.171501795000040
1924,67,ltldk1924,-68.24454292,44.173493985000050
1925,67,ltldk1925,-68.24557873,44.171845239000049
1926,67,ltldk1926,-68.24527522,44.172689794000064
1927,67,ltldk1927,-68.2468484,44.173673640000061
1928,67,ltldk1928,-68.24565843,44.173902555000041
1929,67,ltldk1929,-68.24808481,44.172877654000047
1930,67,ltldk1930,-68.24827901,44.172976899000048
1931,67,ltldk1931,-68.24699313,44.176043544000038
1932,67,ltldk1932,-68.24869186,44.175743381000075
1933,67,ltldk1933,-68.24602621,44.174533904000043
1934,67,ltldk1934,-68.24225318,44.176342556000066
1935,67,ltldk1935,-68.24690166,44.175613237000050
1936,67,ltldk1936,-68.24140086,44.172771950000026
1937,67,ltldk1937,-68.2436407,44.171290574000068
1938,67,ltldk1938,-68.24597776,44.175606769000069
1939,67,ltldk1939,-68.24692386,44.176611369000057
1940,67,ltldk1940,-68.24587406,44.174843993000081
1941,67,ltldk1941,-68.24134297,44.175580101000037
1942,67,ltldk1942,-68.24404815,44.173327351000069
1943,67,ltldk1943,-68.24752689,44.172564301000079
1944,67,ltldk1944,-68.24244168,44.175178788000039
1945,67,ltldk1945,-68.2415662,44.173968522000052
1946,67,ltldk1946,-68.2454888,44.174375464000036
1947,67,ltldk1947,-68.24489057,44.176763637000079
1948,67,ltldk1948,-68.24595743,44.173309234000044
1949,67,ltldk1949,-68.24397458,44.176446682000062
1950,67,ltldk1950,-68.24317874,44.174732187000075
1951,67,ltldk1951,-68.24578867,44.173977391000051
1952,67,ltldk1952,-68.24666831,44.176554552000027
1953,67,ltldk1953,-68.24615534,44.175639574000058
1954,67,ltldk1954,-68.24314927,44.173286394000058
1955,67,ltldk1955,-68.24049028,44.174540736000040
1956,67,ltldk1956,-68.24054957,44.174344465000047
1957,67,ltldk1957,-68.24584647,44.176427451000052
1958,67,ltldk1958,-68.24395062,44.176337203000060
1959,67,ltldk1959,-68.24726994,44.175472748000061
1960,67,ltldk1960,-68.24328146,44.175017805000039
1961,67,ltldk1961,-68.24553361,44.172529697000073
1962,67,ltldk1962,-68.24755676,44.172887184000047
1963,67,ltldk1963,-68.24288016,44.172160979000068
1964,67,ltldk1964,-68.24571734,44.172587915000065
1965,67,ltldk1965,-68.24371807,44.176466416000039
1966,67,ltldk1966,-68.24675231,44.172842978000062
1967,67,ltldk1967,-68.24440314,44.171212009000044
1968,67,ltldk1968,-68.2437502,44.175522883000042
1969,67,ltldk1969,-68.24451296,44.170620916000075
1970,67,ltldk1970,-68.24007771,44.174098911000044
1971,67,ltldk1971,-68.24744344,44.174894179000034
1972,67,ltldk1972,-68.24468458,44.176742738000030
1973,67,ltldk1973,-68.2415664,44.175180365000074
1974,67,ltldk1974,-68.24389746,44.174006771000052
1975,67,ltldk1975,-68.24601266,44.173032598000077
1976,67,ltldk1976,-68.24521808,44.176545603000079
1977,67,ltldk1977,-68.24456685,44.175812241000074
1978,67,ltldk1978,-68.24436924,44.175241149000044
1979,67,ltldk1979,-68.2485952,44.175620411000068
1980,67,ltldk1980,-68.24221481,44.174374737000051
1981,67,ltldk1981,-68.24745158,44.174429034000070
1982,67,ltldk1982,-68.24521562,44.175251108000055
1983,67,ltldk1983,-68.24263476,44.172339770000065
1984,67,ltldk1984,-68.24395808,44.174949542000036
1985,67,ltldk1985,-68.24892963,44.175074428000073
1986,67,ltldk1986,-68.2428664,44.175650318000066
1987,67,ltldk1987,-68.24306792,44.174377770000035
1988,67,ltldk1988,-68.24355918,44.174268500000039
1989,67,ltldk1989,-68.24742143,44.174709473000064
1990,67,ltldk1990,-68.24658884,44.176195483000072
1991,67,ltldk1991,-68.2451333,44.175213233000079
1992,67,ltldk1992,-68.24477448,44.173492271000043
1993,67,ltldk1993,-68.24729265,44.173395291000077
1994,67,ltldk1994,-68.24465552,44.171043439000073
1995,67,ltldk1995,-68.2424134,44.171840003000057
1996,67,ltldk1996,-68.24780197,44.173383701000034
1997,67,ltldk1997,-68.24413475,44.174091715000031
1998,67,ltldk1998,-68.24585138,44.173622732000069
1999,67,ltldk1999,-68.2429178,44.175295285000061
2000,67,ltldk2000,-68.24279235,44.176489490000051
2001,67,ltldk2001,-68.24158484,44.175892163000071
2002,67,ltldk2002,-68.24596875,44.171935226000073
2003,67,ltldk2003,-68.24473093,44.171202871000048
2004,67,ltldk2004,-68.24222871,44.176448276000031
2005,67,ltldk2005,-68.24359107,44.175806389000059
2006,67,ltldk2006,-68.24576832,44.176294252000048
2007,67,ltldk2007,-68.24301801,44.176203981000072
2008,67,ltldk2008,-68.24419387,44.172989228000063
2009,67,ltldk2009,-68.244027,44.172816940000075
2010,67,ltldk2010,-68.24425223,44.170797403000051
2011,67,ltldk2011,-68.2430117,44.173114757000064
2012,67,ltldk2012,-68.24594353,44.173224946000062
2013,67,ltldk2013,-68.24247906,44.173538147000045
2014,67,ltldk2014,-68.24295957,44.172588448000056
2015,67,ltldk2015,-68.24051068,44.174642873000039
2016,67,ltldk2016,-68.24339046,44.171997745000056
2017,67,ltldk2017,-68.24362119,44.174843068000030
2018,67,ltldk2018,-68.24042884,44.174965881000048
2019,67,ltldk2019,-68.24465452,44.175328240000056
2020,67,ltldk2020,-68.24132149,44.176126647000046
2021,67,ltldk2021,-68.24248976,44.172029959000042
2022,67,ltldk2022,-68.24359399,44.174925504000043
2023,67,ltldk2023,-68.24619174,44.176642563000030
2024,67,ltldk2024,-68.24193172,44.176532161000068
2025,67,ltldk2025,-68.24467107,44.173987756000031
2026,67,ltldk2026,-68.24592007,44.172035191000077
2027,67,ltldk2027,-68.24557623,44.174759464000033
2028,67,ltldk2028,-68.24756053,44.174513329000035
2029,67,ltldk2029,-68.24391609,44.176112201000080
2030,67,ltldk2030,-68.24314353,44.175112791000060
2031,67,ltldk2031,-68.24403015,44.176159615000074
2032,67,ltldk2032,-68.24511649,44.171998347000056
2033,67,ltldk2033,-68.24359265,44.175151269000025
2034,67,ltldk2034,-68.24645708,44.173852823000061
2035,67,ltldk2035,-68.24650154,44.174148510000066
2036,67,ltldk2036,-68.24770222,44.174041936000037
2037,67,ltldk2037,-68.24465976,44.175415703000056
2038,67,ltldk2038,-68.24662667,44.173391234000064
2039,67,ltldk2039,-68.24003955,44.174171313000045
2040,67,ltldk2040,-68.24582969,44.174281698000073
2041,67,ltldk2041,-68.24684221,44.173216772000046
2042,67,ltldk2042,-68.24585008,44.176235746000032
2043,67,ltldk2043,-68.24749353,44.175219592000076
2044,67,ltldk2044,-68.24610165,44.174794651000070
2045,67,ltldk2045,-68.24438847,44.172352946000046
2046,67,ltldk2046,-68.24812127,44.176161764000028
2047,67,ltldk2047,-68.24618937,44.174808380000059
2048,67,ltldk2048,-68.24060993,44.174044843000047
2049,67,ltldk2049,-68.24650697,44.173659194000038
2050,67,ltldk2050,-68.24501906,44.170844202000069
2051,67,ltldk2051,-68.24440385,44.176001736000046
2052,67,ltldk2052,-68.24808746,44.174412622000034
2053,67,ltldk2053,-68.24351577,44.172878782000055
2054,67,ltldk2054,-68.24271002,44.175395052000056
2055,67,ltldk2055,-68.24538764,44.174725383000066
2056,67,ltldk2056,-68.24196929,44.174953105000043
2057,67,ltldk2057,-68.24102361,44.175505649000058
2058,67,ltldk2058,-68.24494984,44.171491426000046
2059,67,ltldk2059,-68.24635326,44.176511347000030
2060,67,ltldk2060,-68.24633811,44.174232760000052
2061,67,ltldk2061,-68.24133369,44.173228227000038
2062,67,ltldk2062,-68.24359062,44.176702530000057
2063,67,ltldk2063,-68.24556096,44.171561001000043
2064,67,ltldk2064,-68.24534919,44.172112280000078
2065,67,ltldk2065,-68.24440461,44.174812035000059
2066,67,ltldk2066,-68.24873564,44.175201409000067
2067,67,ltldk2067,-68.24062309,44.174682699000073
2068,67,ltldk2068,-68.24469275,44.174986927000077
2069,67,ltldk2069,-68.24408034,44.173735536000038
2070,67,ltldk2070,-68.24727046,44.175804228000061
2071,67,ltldk2071,-68.24560413,44.174677427000063
2072,67,ltldk2072,-68.24577796,44.174569927000050
2073,67,ltldk2073,-68.24420097,44.171553025000037
2074,67,ltldk2074,-68.24709553,44.174232440000026
2075,67,ltldk2075,-68.24108758,44.174128629000052
2076,67,ltldk2076,-68.24389883,44.172165030000031
2077,67,ltldk2077,-68.24677696,44.172474836000049
2078,67,ltldk2078,-68.24396756,44.172527575000061
2079,67,ltldk2079,-68.24747488,44.172968471000047
2080,67,ltldk2080,-68.24364144,44.173197886000025
2081,67,ltldk2081,-68.24753501,44.174851577000027
2082,67,ltldk2082,-68.24451588,44.174203005000038
2083,67,ltldk2083,-68.24624143,44.174387517000071
2084,67,ltldk2084,-68.24411176,44.172363544000063
2085,67,ltldk2085,-68.24865894,44.175109683000073
2086,67,ltldk2086,-68.24575712,44.176427080000053
2087,67,ltldk2087,-68.24444163,44.170785518000059
2088,67,ltldk2088,-68.24489797,44.176403599000025
2089,67,ltldk2089,-68.24210774,44.175560106000034
2090,67,ltldk2090,-68.245201,44.172616907000076
2091,67,ltldk2091,-68.24172755,44.174390710000068
2092,67,ltldk2092,-68.2459915,44.173605126000041
2093,67,ltldk2093,-68.24219292,44.174161181000045
2094,67,ltldk2094,-68.2418877,44.173607427000036
2095,67,ltldk2095,-68.24286751,44.172838485000057
2096,67,ltldk2096,-68.24692061,44.172262853000063
2097,67,ltldk2097,-68.24511412,44.176044757000057
2098,67,ltldk2098,-68.24175983,44.175642530000061
2099,67,ltldk2099,-68.24227973,44.174463563000074
2100,67,ltldk2100,-68.24079211,44.173323844000038
2101,67,ltldk2101,-68.24766607,44.174195924000060
2102,67,ltldk2102,-68.24278603,44.171824892000075
2103,67,ltldk2103,-68.24235645,44.176098043000081
2104,67,ltldk2104,-68.24571131,44.171510182000077
2105,67,ltldk2105,-68.24517131,44.176156129000049
2106,67,ltldk2106,-68.24475647,44.173004940000055
2107,67,ltldk2107,-68.24313509,44.176201363000075
2108,67,ltldk2108,-68.24521844,44.170969527000068
2109,67,ltldk2109,-68.24381684,44.173558405000051
2110,67,ltldk2110,-68.24831918,44.175199024000051
2111,67,ltldk2111,-68.24708575,44.174654026000042
2112,67,ltldk2112,-68.24293002,44.174772321000034
2113,67,ltldk2113,-68.24322289,44.174172667000050
2114,67,ltldk2114,-68.24462069,44.172237437000035
2115,67,ltldk2115,-68.24459274,44.174173620000033
2116,67,ltldk2116,-68.24332118,44.173058125000068
2117,67,ltldk2117,-68.24444985,44.175042009000038
2118,67,ltldk2118,-68.24350837,44.171682766000060
2119,67,ltldk2119,-68.2462576,44.172695097000030
2120,67,ltldk2120,-68.24636252,44.176226944000064
2121,67,ltldk2121,-68.24210726,44.172214133000068
2122,67,ltldk2122,-68.24666428,44.173278116000063
2123,67,ltldk2123,-68.24509191,44.170481491000032
2124,67,ltldk2124,-68.24798887,44.175759035000056
2125,67,ltldk2125,-68.24405394,44.172097353000026
2126,67,ltldk2126,-68.24707234,44.174550088000046
2127,67,ltldk2127,-68.2444117,44.175823319000074
2128,67,ltldk2128,-68.24551642,44.172060463000037
2129,67,ltldk2129,-68.24212035,44.173516743000050
2130,67,ltldk2130,-68.24256533,44.176635449000059
2131,67,ltldk2131,-68.24622198,44.172193745000072
2132,67,ltldk2132,-68.24574968,44.176132641000038
2133,67,ltldk2133,-68.24261903,44.176166593000062
2134,67,ltldk2134,-68.24069534,44.174018021000052
2135,67,ltldk2135,-68.24759587,44.174044729000059
2136,67,ltldk2136,-68.24576623,44.175453983000068
2137,67,ltldk2137,-68.24515136,44.174495811000043
2138,67,ltldk2138,-68.24308373,44.172310107000044
2139,67,ltldk2139,-68.24433415,44.172073483000077
2140,67,ltldk2140,-68.24525815,44.171261262000030
2141,67,ltldk2141,-68.24397933,44.172968942000068
2142,67,ltldk2142,-68.24285976,44.176094079000052
2143,67,ltldk2143,-68.24601601,44.176555403000066
2144,67,ltldk2144,-68.24731372,44.175636125000040
2145,67,ltldk2145,-68.24711042,44.173069370000064
2146,67,ltldk2146,-68.24641277,44.175595218000069
2147,67,ltldk2147,-68.24775564,44.174735558000066
2148,67,ltldk2148,-68.24798985,44.172652312000025
2149,67,ltldk2149,-68.24530234,44.174819482000032
2150,67,ltldk2150,-68.24413768,44.174983985000040
2151,67,ltldk2151,-68.24490545,44.171276715000033
2152,67,ltldk2152,-68.24436967,44.171732447000068
2153,67,ltldk2153,-68.24262295,44.172203010000032
2154,67,ltldk2154,-68.24302925,44.173585104000040
2155,67,ltldk2155,-68.24244085,44.175981779000040
2156,67,ltldk2156,-68.24168167,44.174304856000049
2157,67,ltldk2157,-68.24113062,44.173331013000052
2158,67,ltldk2158,-68.24275799,44.173152283000036
2159,67,ltldk2159,-68.24216303,44.174647680000078
2160,67,ltldk2160,-68.24202017,44.176614645000029
2161,67,ltldk2161,-68.24122609,44.173280050000074
2162,67,ltldk2162,-68.24877759,44.176111564000053
2163,67,ltldk2163,-68.24575,44.170801296000036
2164,67,ltldk2164,-68.24550236,44.174558664000074
2165,67,ltldk2165,-68.2470723,44.172529535000081
2166,67,ltldk2166,-68.24489618,44.173478715000044
2167,67,ltldk2167,-68.24293785,44.175448786000061
2168,67,ltldk2168,-68.24200878,44.173680584000067
2169,67,ltldk2169,-68.24823517,44.175367309000080
2170,67,ltldk2170,-68.24678367,44.175208021000060
2171,67,ltldk2171,-68.24218973,44.175192455000058
2172,67,ltldk2172,-68.2453132,44.175611059000062
2173,67,ltldk2173,-68.24881466,44.176030754000067
2174,67,ltldk2174,-68.24455014,44.172380824000072
2175,67,ltldk2175,-68.24457994,44.174792467000032
2176,67,ltldk2176,-68.24764604,44.175247800000079
2177,67,ltldk2177,-68.24104555,44.173471231000065
2178,67,ltldk2178,-68.247937,44.172577684000032
2179,67,ltldk2179,-68.24810728,44.172688058000062
2180,67,ltldk2180,-68.24667307,44.173076700000081
2181,67,ltldk2181,-68.24843374,44.175030954000079
2182,67,ltldk2182,-68.24557678,44.175482215000045
2183,67,ltldk2183,-68.24516308,44.172534577000079
2184,67,ltldk2184,-68.24793568,44.173784948000048
2185,67,ltldk2185,-68.24179312,44.176509691000035
2186,67,ltldk2186,-68.24077441,44.175121143000069
2187,67,ltldk2187,-68.24570354,44.176517413000056
2188,67,ltldk2188,-68.24176804,44.173529028000075
2189,67,ltldk2189,-68.24443103,44.175547119000043
2190,67,ltldk2190,-68.24800181,44.174221408000051
2191,67,ltldk2191,-68.24510458,44.176417797000056
2192,67,ltldk2192,-68.24298625,44.173393291000025
2193,67,ltldk2193,-68.2454835,44.176515451000057
2194,67,ltldk2194,-68.24682824,44.176567013000067
2195,67,ltldk2195,-68.24334724,44.172678091000080
2196,67,ltldk2196,-68.24309312,44.175699659000031
2197,67,ltldk2197,-68.24338731,44.172561166000037
2198,67,ltldk2198,-68.24806001,44.173639117000050
2199,67,ltldk2199,-68.24543594,44.175478581000050
2200,67,ltldk2200,-68.24443086,44.171978145000026
2201,67,ltldk2201,-68.24360192,44.171816878000072
2202,67,ltldk2202,-68.24362107,44.172935830000029
2203,67,ltldk2203,-68.24529576,44.176356587000043
2204,67,ltldk2204,-68.24212566,44.172581835000074
2205,67,ltldk2205,-68.24178076,44.172928982000030
2206,67,ltldk2206,-68.24582169,44.171879619000038
2207,67,ltldk2207,-68.2460976,44.172546315000034
2208,67,ltldk2208,-68.2473688,44.172874532000037
2209,67,ltldk2209,-68.2450092,44.174262629000054
2210,67,ltldk2210,-68.24665112,44.172746335000056
2211,67,ltldk2211,-68.24201892,44.173068683000054
2212,67,ltldk2212,-68.24752123,44.173417144000041
2213,67,ltldk2213,-68.24434183,44.174387522000075
2214,67,ltldk2214,-68.24810621,44.175986932000058
2215,67,ltldk2215,-68.24510493,44.171224199000051
2216,67,ltldk2216,-68.24618072,44.175191229000063
2217,67,ltldk2217,-68.2464514,44.175924877000057
2218,67,ltldk2218,-68.24543725,44.173367110000072
2219,67,ltldk2219,-68.24814005,44.174777006000056
2220,67,ltldk2220,-68.24259595,44.176245343000062
2221,67,ltldk2221,-68.24134833,44.175352499000041
2222,67,ltldk2222,-68.24487639,44.171852998000077
2223,67,ltldk2223,-68.24895556,44.175969946000066
2224,67,ltldk2224,-68.24315781,44.174648068000067
2225,67,ltldk2225,-68.24378021,44.173365235000063
2226,67,ltldk2226,-68.24458328,44.174019101000056
2227,67,ltldk2227,-68.24732171,44.172494473000029
2228,67,ltldk2228,-68.24203528,44.173432476000073
2229,67,ltldk2229,-68.24398545,44.171437095000044
2230,67,ltldk2230,-68.24308964,44.173648138000033
