OID_,CID,POINT_X,POINT_Y,OID_1
1865,68,-68.245555938906080,44.145896048098336,
1866,68,-68.248919621774689,44.149815924836389,
1867,68,-68.245263893946742,44.157365511473643,
1868,68,-68.248481429334731,44.152113454400819,
1869,68,-68.247407278582500,44.153860005229092,
1870,68,-68.252034349405676,44.154589275011745,
1871,68,-68.249419436534140,44.150698543813917,
1872,68,-68.248222678267609,44.153158987056145,
1873,68,-68.246814930093649,44.144801743054074,
1874,68,-68.247985658724929,44.154860666060756,
1875,68,-68.247207529625996,44.149994522411703,
1876,68,-68.249239943788666,44.153667939082595,
1877,68,-68.248122804091736,44.154694905734061,
1878,68,-68.247425718385784,44.149991323538700,
1879,68,-68.246262246548952,44.144003080637674,
1880,68,-68.247725711036765,44.152065413353284,
1881,68,-68.247178972977224,44.156112708504168,
1882,68,-68.246467723355977,44.142511560992318,
1883,68,-68.244446979799136,44.146256692503528,
1884,68,-68.249002532458405,44.148767731830731,
1885,68,-68.251383825024845,44.155779854366529,
1886,68,-68.244399898948018,44.143871621099493,
1887,68,-68.247292828566287,44.154263556067178,
1888,68,-68.250835954696186,44.151683854162968,
1889,68,-68.252010277203851,44.150659698492859,
1890,68,-68.250826780070156,44.150001656337508,
1891,68,-68.248727074701890,44.153036266673837,
1892,68,-68.248234865056247,44.153857272327173,
1893,68,-68.247523069594820,44.151367082735192,
1894,68,-68.248900287796516,44.148689090599589,
1895,68,-68.248605237633910,44.145896428789570,
1896,68,-68.244724540525624,44.143198513494440,
1897,68,-68.244624415255089,44.144145411896659,
1898,68,-68.245391478494923,44.148257572059947,
1899,68,-68.251407648165639,44.148899463850171,
1900,68,-68.252886444764840,44.155151720776587,
1901,68,-68.247468648809502,44.154524227272816,
1902,68,-68.246593302725557,44.145121319626924,
1903,68,-68.249993437503008,44.149469404011199,
1904,68,-68.251812961148346,44.152702966885727,
1905,68,-68.249222062145805,44.153087643636638,
1906,68,-68.248212944747365,44.150397322982030,
1907,68,-68.251260657825640,44.150387901193483,
1908,68,-68.249459359369553,44.155941442423966,
1909,68,-68.246569005578067,44.141507398083718,
1910,68,-68.245398732010585,44.144114179049780,
1911,68,-68.253041992629051,44.154983195731802,
1912,68,-68.246542459135128,44.145364913790786,
1913,68,-68.247578332721332,44.157544212981122,
1914,68,-68.247104642774275,44.141916330313848,
1915,68,-68.246330700173871,44.149110231259897,
1916,68,-68.246162673843685,44.147184080283068,
1917,68,-68.249578873349435,44.144608663395331,
1918,68,-68.247720977596884,44.156818383570851,
1919,68,-68.245462102092574,44.148372909289492,
1920,68,-68.249785556110453,44.148627544465228,
1921,68,-68.250348577160423,44.148919951099742,
1922,68,-68.249079823295176,44.156724241243126,
1923,68,-68.249646247530848,44.155394757884892,
1924,68,-68.246050630920820,44.142857187795755,
1925,68,-68.247932903246010,44.146124126518657,
1926,68,-68.250991756115695,44.148270123003897,
1927,68,-68.250465716641827,44.151626826615995,
1928,68,-68.250708812917992,44.153677315313985,
1929,68,-68.249885396816239,44.150948127994809,
1930,68,-68.249554316377328,44.152567700924635,
1931,68,-68.251121141867031,44.154110345112656,
1932,68,-68.250545813851659,44.150696952375654,
1933,68,-68.249595199418991,44.151419199701934,
1934,68,-68.251061957988441,44.148990624801513,
1935,68,-68.249922772286652,44.154103479299692,
1936,68,-68.250087384288122,44.154103987586041,
1937,68,-68.252237123783857,44.155212593065812,
1938,68,-68.250457631285542,44.152739281083427,
1939,68,-68.247250227185191,44.145356737426312,
1940,68,-68.248359001014478,44.142684034049296,
1941,68,-68.250231350566935,44.155377573139901,
1942,68,-68.250248268177813,44.154825136887951,
1943,68,-68.252533794014198,44.150430796040098,
1944,68,-68.248481395599583,44.142557697093082,
1945,68,-68.247311955726843,44.149356677703622,
1946,68,-68.245268125506641,44.156745148449602,
1947,68,-68.247492774807256,44.142272166706221,
1948,68,-68.249359899551052,44.151021689443837,
1949,68,-68.249856092743698,44.148302433598815,
1950,68,-68.252283374280182,44.150033569942423,
1951,68,-68.246474444118519,44.145769081402534,
1952,68,-68.245988042043905,44.150338715928740,
1953,68,-68.243712581700890,44.156886917427983,
1954,68,-68.245741825458822,44.142549772652615,
1955,68,-68.247668945944497,44.152659884601292,
1956,68,-68.246105011207931,44.156834809508950,
1957,68,-68.248231864065247,44.151043439103830,
1958,68,-68.248149219689253,44.152288734570789,
1959,68,-68.247367609457342,44.157308733743037,
1960,68,-68.247761818727895,44.149756571775072,
1961,68,-68.251910241314761,44.149926096528247,
1962,68,-68.243999272279893,44.144592802744910,
1963,68,-68.245625129552991,44.147002895793094,
1964,68,-68.247945108302190,44.151610023828084,
1965,68,-68.252745120138627,44.155303112956233,
1966,68,-68.246102450860064,44.155804849666765,
1967,68,-68.249529201348082,44.144931583719597,
1968,68,-68.245575077191347,44.149416802401163,
1969,68,-68.247982677488949,44.153726254051321,
1970,68,-68.251097042033962,44.153357283576497,
1971,68,-68.248393966953756,44.143376198333215,
1972,68,-68.248408424646300,44.154749205432665,
1973,68,-68.247542574663214,44.157639169598610,
1974,68,-68.252789274054976,44.154285445108655,
1975,68,-68.245673722893628,44.148882988738251,
1976,68,-68.249013467786199,44.144050133642395,
1977,68,-68.248036041911917,44.144120323275843,
1978,68,-68.248450245806112,44.148456046065917,
1979,68,-68.244970928237478,44.143671723864031,
1980,68,-68.248600088950127,44.155953460371279,
1981,68,-68.249146026893527,44.145228740601056,
1982,68,-68.248847085366492,44.154796791575166,
1983,68,-68.247022379989573,44.145295850769685,
1984,68,-68.249053603385732,44.143556350385438,
1985,68,-68.250071067830334,44.153199841992830,
1986,68,-68.245820515552623,44.149074262974693,
1987,68,-68.248221745250362,44.151334210180607,
1988,68,-68.249477815878777,44.151809969332817,
1989,68,-68.244921512415829,44.157549417364351,
1990,68,-68.246182242433804,44.157395237324749,
1991,68,-68.246819603527626,44.153382960644819,
1992,68,-68.248460939093945,44.155000256440417,
1993,68,-68.249890664290945,44.148745490619206,
1994,68,-68.244382167823346,44.142590487463849,
1995,68,-68.245000697736430,44.142526903429825,
1996,68,-68.252012967108328,44.154746601484703,
1997,68,-68.247714267030062,44.143810603015027,
1998,68,-68.251130653621601,44.150662057062732,
1999,68,-68.248612852745282,44.143521281525238,
2000,68,-68.246878178304655,44.154888349887756,
2001,68,-68.249784214960869,44.148877283144884,
2002,68,-68.252059552261244,44.153854991560138,
2003,68,-68.244323986090308,44.156915067367606,
2004,68,-68.243507126015174,44.143185225870297,
2005,68,-68.243775201971630,44.144016294880203,
2006,68,-68.249425153922573,44.148405343572676,
2007,68,-68.246780160226592,44.156345192449521,
2008,68,-68.246993454782000,44.142627763256996,
2009,68,-68.248831198680762,44.154062844321061,
2010,68,-68.250349658773530,44.153948050077815,
2011,68,-68.247387282145894,44.142368347501076,
2012,68,-68.250720370255920,44.149167952684536,
2013,68,-68.248551604087083,44.149603526283045,
2014,68,-68.247343961033607,44.154836961170304,
2015,68,-68.248846394628117,44.155722985130240,
2016,68,-68.244279383011133,44.143949445082512,
2017,68,-68.248209944777955,44.154875159926291,
2018,68,-68.244397212426065,44.157204751359473,
2019,68,-68.252636898963942,44.155042610998294,
2020,68,-68.248322792097440,44.155593890643161,
2021,68,-68.251422009734654,44.152313378907309,
2022,68,-68.244216120697274,44.144588883616791,
2023,68,-68.247088820952627,44.145051063129756,
2024,68,-68.244221343875040,44.143320121645900,
2025,68,-68.246352566056089,44.156695913982958,
2026,68,-68.245278629294432,44.148426357749202,
2027,68,-68.246886542392133,44.148233258295988,
2028,68,-68.250032224945528,44.153941578551553,
2029,68,-68.248542077725574,44.144950858273603,
2030,68,-68.244096606821586,44.142816049858425,
2031,68,-68.247016093224261,44.150808756556330,
2032,68,-68.248628060760666,44.149202519662424,
2033,68,-68.245277847823104,44.157198796100602,
2034,68,-68.244330567475117,44.143393874065396,
2035,68,-68.249276186923453,44.152466048781889,
2036,68,-68.247806564101609,44.152255879469010,
2037,68,-68.247035379452086,44.146658151379086,
2038,68,-68.250336390647021,44.153700176328584,
2039,68,-68.244485068786730,44.143983402054289,
2040,68,-68.252597138646934,44.154599175698422,
2041,68,-68.246002184309646,44.141558691706791,
2042,68,-68.244966881816595,44.146719645663040,
2043,68,-68.247294164680341,44.156637033861216,
2044,68,-68.249365104673700,44.153084419848426,
2045,68,-68.246027878593225,44.145772447179866,
2046,68,-68.244446291897589,44.157571685205767,
2047,68,-68.247687224717652,44.151490140027192,
2048,68,-68.248284121336269,44.148112520427219,
2049,68,-68.246372134415481,44.149253289364481,
2050,68,-68.248855903640901,44.157211379585590,
2051,68,-68.246930812207154,44.152508271357760,
2052,68,-68.249496368895507,44.155769276238800,
2053,68,-68.248095065377584,44.143995216800079,
2054,68,-68.244576286474739,44.145067034449141,
2055,68,-68.247207258462822,44.143724740112475,
2056,68,-68.251368584361273,44.148450166609166,
2057,68,-68.248552131595318,44.157316774344451,
2058,68,-68.248931901085939,44.143178451067342,
2059,68,-68.244253529733669,44.144900985579397,
2060,68,-68.249778437864734,44.149684141171178,
2061,68,-68.247383092902282,44.158130709345301,
2062,68,-68.247118590811567,44.147180800384604,
2063,68,-68.249625980915539,44.148719863952920,
2064,68,-68.248086847069317,44.157915067456031,
2065,68,-68.245001939233362,44.142684387100019,
2066,68,-68.247522487049366,44.142485583486803,
2067,68,-68.251386133181597,44.151003489666152,
2068,68,-68.248801497546083,44.147337354822241,
2069,68,-68.247195978925276,44.149425110151412,
2070,68,-68.251871512524474,44.154258368669787,
2071,68,-68.249102642310220,44.151798059875432,
2072,68,-68.247955930694502,44.149503059649135,
2073,68,-68.247926792150565,44.147924117722198,
2074,68,-68.247358529879989,44.146149483375893,
2075,68,-68.249195236918354,44.157437202902429,
2076,68,-68.252318020157986,44.150606961874360,
2077,68,-68.249887706040056,44.151487042862357,
2078,68,-68.248879321398590,44.145400387495442,
2079,68,-68.251095020100081,44.153743011790823,
2080,68,-68.245683688519819,44.155847716768619,
2081,68,-68.250357284431516,44.154350363017386,
2082,68,-68.250123305499642,44.148736137417075,
2083,68,-68.247929788345687,44.155128822716051,
2084,68,-68.247144262875963,44.146699400171030,
2085,68,-68.246095529894944,44.150181937567993,
2086,68,-68.248203979381856,44.145729445031009,
2087,68,-68.246396295033549,44.143438695304724,
2088,68,-68.246063706440509,44.155716812492415,
2089,68,-68.245751321342539,44.147796214180403,
2090,68,-68.246162479998816,44.155304470219733,
2091,68,-68.249264792740689,44.150860762868319,
2092,68,-68.246161944208097,44.155171491939939,
2093,68,-68.245054232763948,44.145930588782051,
2094,68,-68.251326993294867,44.154610226927730,
2095,68,-68.246234552852343,44.147524270610006,
2096,68,-68.249242646232460,44.148639164524411,
2097,68,-68.246614364683069,44.150332925061434,
2098,68,-68.245925128137458,44.146139005132000,
2099,68,-68.249655910303943,44.154993990442733,
2100,68,-68.247649202995774,44.147681903429316,
2101,68,-68.246935289908208,44.146818132466137,
2102,68,-68.250559349077321,44.148141636590708,
2103,68,-68.252312347853149,44.150331626257298,
2104,68,-68.244792345257224,44.155323764141542,
2105,68,-68.248318310305081,44.148618566024254,
2106,68,-68.250871700157973,44.154684847590431,
2107,68,-68.247222703448813,44.150653374880449,
2108,68,-68.246471918938198,44.158154899970953,
2109,68,-68.247018494968756,44.153049009576762,
2110,68,-68.247129979016677,44.154115071163289,
2111,68,-68.244907104562571,44.143750287754870,
2112,68,-68.251779247066167,44.154186175972086,
2113,68,-68.250852834411148,44.151079868483009,
2114,68,-68.252935561911386,44.154931109864094,
2115,68,-68.247175156729554,44.153779893035221,
2116,68,-68.243360528797268,44.157056668350663,
2117,68,-68.246466370725329,44.153632896801923,
2118,68,-68.251410760413421,44.152940113727993,
2119,68,-68.246538567575101,44.141751515776889,
2120,68,-68.250506959413883,44.151907013380651,
2121,68,-68.246338991408834,44.141614198631885,
2122,68,-68.247886809204090,44.156627241065280,
2123,68,-68.248823701256754,44.145200156317856,
2124,68,-68.248682586036523,44.148020387986151,
2125,68,-68.246305937829050,44.158076952336501,
2126,68,-68.248838524614655,44.143580037661366,
2127,68,-68.249108016348998,44.154410419754583,
2128,68,-68.252283581197958,44.154286387731361,
2129,68,-68.249554380914503,44.145661741047434,
2130,68,-68.246014235091081,44.147654577555329,
2131,68,-68.249157731394519,44.145318338977631,
2132,68,-68.251440027249657,44.153470752604278,
2133,68,-68.251053324484928,44.149842614967554,
2134,68,-68.249132210542314,44.157625947749921,
2135,68,-68.250558699849535,44.150886279694475,
2136,68,-68.245940508833371,44.143632853849965,
2137,68,-68.251015159357962,44.155212050511579,
2138,68,-68.247878831852518,44.157562596248795,
2139,68,-68.251217996825233,44.148363272289885,
2140,68,-68.247738635740291,44.147739866375787,
2141,68,-68.248502021295678,44.142714073862749,
2142,68,-68.250803329835435,44.152149526250525,
2143,68,-68.244737696865741,44.157113802844776,
2144,68,-68.249703012519149,44.145736985616395,
2145,68,-68.247392845086495,44.142754560442711,
2146,68,-68.251273644521348,44.151378501109718,
2147,68,-68.249122547696686,44.147819904961466,
2148,68,-68.249838273961075,44.151079933972312,
2149,68,-68.248469461922241,44.146567368640262,
2150,68,-68.245231120363599,44.144244254156149,
2151,68,-68.249673391498106,44.154714268958514,
2152,68,-68.246139663581971,44.142005876707287,
2153,68,-68.245213575694549,44.144711443968674,
2154,68,-68.249062037210024,44.152546665983721,
2155,68,-68.245984300694886,44.144774794857483,
2156,68,-68.245743349242844,44.149282762265557,
2157,68,-68.246434157801048,44.142288662482883,
2158,68,-68.248974840236656,44.155524983130761,
2159,68,-68.246381240227151,44.148994456448463,
2160,68,-68.250031409559881,44.155858497888630,
2161,68,-68.249381596635885,44.144705323252879,
2162,68,-68.245480161993612,44.156197347215368,
2163,68,-68.246510139433212,44.150907973690948,
